customer_id,first_booking_date,last_booking_date,total_bookings,total_revenue,average_booking_value,cohort_month,recency_days,repeat_booking_flag,active_span_days,booking_frequency,cohort_status
C002293,2026-06-24,2026-06-24,1.0,3721.31,3721.31,2026-06,181.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002294,2026-01-05,2026-05-04,2.0,5876.0,2938.0,2026-01,232.0,1.0,119.0,0.5042016806722689,ACTIVE_COHORT_MEMBER
C002295,2026-01-09,2026-11-13,5.0,16562.56,3312.512,2026-01,39.0,1.0,308.0,0.48701298701298695,ACTIVE_COHORT_MEMBER
C002296,2025-12-30,2026-05-25,2.0,7013.16,3506.58,2025-12,211.0,1.0,146.0,0.4109589041095891,ACTIVE_COHORT_MEMBER
C002297,2026-05-21,2026-08-03,2.0,6867.29,3433.645,2026-05,141.0,1.0,74.0,0.8108108108108107,ACTIVE_COHORT_MEMBER
C002298,2026-01-15,2026-01-15,1.0,2801.59,2801.59,2026-01,341.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002299,2026-08-10,2026-08-10,1.0,1515.66,1515.66,2026-08,134.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002300,2026-01-21,2026-01-21,1.0,2429.04,2429.04,2026-01,335.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002301,2025-10-23,2026-08-19,3.0,9364.210000000001,3121.4033333333336,2025-10,125.0,1.0,300.0,0.3,ACTIVE_COHORT_MEMBER
C002302,,,,,,,,,,,NO_BOOKING
C002303,2026-02-22,2026-02-22,1.0,3908.1,3908.1,2026-02,303.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002304,,,,,,,,,,,NO_BOOKING
C002305,,,,,,,,,,,NO_BOOKING
C002306,2026-08-22,2026-08-22,1.0,4061.13,4061.13,2026-08,122.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002307,2026-10-23,2026-10-23,1.0,575.5,575.5,2026-10,60.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002308,2026-02-23,2026-03-19,2.0,8356.11,4178.055,2026-02,278.0,1.0,24.0,2.0,ACTIVE_COHORT_MEMBER
C002309,2025-10-31,2025-10-31,1.0,1173.96,1173.96,2025-10,417.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002310,2026-01-16,2026-01-16,1.0,4480.56,4480.56,2026-01,340.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002311,,,,,,,,,,,NO_BOOKING
C002312,2025-12-29,2026-06-30,2.0,6403.88,3201.94,2025-12,175.0,1.0,183.0,0.3278688524590164,ACTIVE_COHORT_MEMBER
C002313,,,,,,,,,,,NO_BOOKING
C002314,2026-01-25,2026-01-25,1.0,1040.96,1040.96,2026-01,331.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002315,2026-08-31,2026-08-31,1.0,731.35,731.35,2026-08,113.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002316,2026-07-14,2026-07-14,1.0,3267.57,3267.57,2026-07,161.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002317,,,,,,,,,,,NO_BOOKING
C002318,,,,,,,,,,,NO_BOOKING
C002319,,,,,,,,,,,NO_BOOKING
C002320,,,,,,,,,,,NO_BOOKING
C002321,2026-07-27,2026-11-16,2.0,6384.860000000001,3192.4300000000003,2026-07,36.0,1.0,112.0,0.5357142857142857,ACTIVE_COHORT_MEMBER
C002322,2026-03-22,2026-12-08,2.0,2920.7,1460.35,2026-03,14.0,1.0,261.0,0.2298850574712644,ACTIVE_COHORT_MEMBER
C002323,2026-01-06,2026-07-11,2.0,5180.04,2590.02,2026-01,164.0,1.0,186.0,0.3225806451612903,ACTIVE_COHORT_MEMBER
C002324,2026-06-16,2026-06-16,1.0,3410.52,3410.52,2026-06,189.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002325,2025-11-14,2026-10-20,4.0,8745.380000000001,2186.3450000000003,2025-11,63.0,1.0,340.0,0.3529411764705882,ACTIVE_COHORT_MEMBER
C002326,2025-12-15,2025-12-15,1.0,3989.0,3989.0,2025-12,372.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002327,2025-12-12,2026-06-10,2.0,5890.2,2945.1,2025-12,195.0,1.0,180.0,0.3333333333333333,ACTIVE_COHORT_MEMBER
C002328,2025-12-21,2026-07-24,3.0,7774.790000000001,2591.596666666667,2025-12,151.0,1.0,215.0,0.41860465116279066,ACTIVE_COHORT_MEMBER
C002329,,,,,,,,,,,NO_BOOKING
C002330,2026-01-25,2026-10-09,2.0,4544.59,2272.295,2026-01,74.0,1.0,257.0,0.23346303501945526,ACTIVE_COHORT_MEMBER
C002331,2025-08-25,2026-09-13,4.0,13194.65,3298.6625,2025-08,100.0,1.0,384.0,0.3125,ACTIVE_COHORT_MEMBER
C002332,2025-09-27,2025-10-30,2.0,2823.45,1411.725,2025-09,418.0,1.0,33.0,1.8181818181818181,ACTIVE_COHORT_MEMBER
C002333,2025-10-09,2026-08-01,2.0,5236.53,2618.265,2025-10,143.0,1.0,296.0,0.2027027027027027,ACTIVE_COHORT_MEMBER
C002334,,,,,,,,,,,NO_BOOKING
C002335,2026-01-08,2026-06-02,3.0,8746.720000000001,2915.5733333333337,2026-01,203.0,1.0,145.0,0.6206896551724138,ACTIVE_COHORT_MEMBER
C002336,2025-12-26,2025-12-26,1.0,3552.3,3552.3,2025-12,361.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002337,2026-01-08,2026-07-06,2.0,3040.08,1520.04,2026-01,169.0,1.0,179.0,0.33519553072625696,ACTIVE_COHORT_MEMBER
C002338,,,,,,,,,,,NO_BOOKING
C002339,2026-08-08,2026-08-08,1.0,2720.57,2720.57,2026-08,136.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002340,2025-10-26,2026-02-09,3.0,9611.24,3203.7466666666664,2025-10,316.0,1.0,106.0,0.8490566037735849,ACTIVE_COHORT_MEMBER
C002341,2026-09-12,2026-09-12,1.0,2009.96,2009.96,2026-09,101.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002342,2026-08-30,2026-10-14,2.0,9095.630000000001,4547.8150000000005,2026-08,69.0,1.0,45.0,1.3333333333333333,ACTIVE_COHORT_MEMBER
C002343,2026-01-12,2026-01-12,1.0,2764.85,2764.85,2026-01,344.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002344,2025-12-18,2026-01-12,2.0,4900.04,2450.02,2025-12,344.0,1.0,25.0,2.0,ACTIVE_COHORT_MEMBER
C002345,,,,,,,,,,,NO_BOOKING
C002346,2026-04-01,2026-04-01,1.0,3839.73,3839.73,2026-04,265.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002347,2026-05-13,2026-05-13,1.0,2748.02,2748.02,2026-05,223.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002348,2026-10-07,2026-10-07,1.0,4605.12,4605.12,2026-10,76.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002349,,,,,,,,,,,NO_BOOKING
C002350,2025-11-19,2026-06-11,5.0,17839.18,3567.8360000000002,2025-11,194.0,1.0,204.0,0.7352941176470589,ACTIVE_COHORT_MEMBER
C002351,2026-05-13,2026-06-23,2.0,7283.23,3641.615,2026-05,182.0,1.0,41.0,1.4634146341463414,ACTIVE_COHORT_MEMBER
C002352,,,,,,,,,,,NO_BOOKING
C002353,2026-04-16,2026-10-28,4.0,13178.369999999999,3294.5924999999997,2026-04,55.0,1.0,195.0,0.6153846153846154,ACTIVE_COHORT_MEMBER
C002354,2026-02-04,2026-02-04,1.0,1346.94,1346.94,2026-02,321.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002355,2026-05-05,2026-05-05,1.0,776.79,776.79,2026-05,231.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002356,2026-01-01,2026-07-17,2.0,6032.9,3016.45,2026-01,158.0,1.0,197.0,0.30456852791878175,ACTIVE_COHORT_MEMBER
C002357,2026-03-12,2026-03-12,1.0,4049.37,4049.37,2026-03,285.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002358,,,,,,,,,,,NO_BOOKING
C002359,2026-02-12,2026-02-12,1.0,2383.16,2383.16,2026-02,313.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002360,2026-02-17,2026-07-06,2.0,8940.970000000001,4470.485000000001,2026-02,169.0,1.0,139.0,0.4316546762589928,ACTIVE_COHORT_MEMBER
C002361,2026-07-06,2026-07-06,1.0,4538.69,4538.69,2026-07,169.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002362,2026-08-10,2026-08-27,2.0,6175.4400000000005,3087.7200000000003,2026-08,117.0,1.0,17.0,2.0,ACTIVE_COHORT_MEMBER
C002363,2026-05-11,2026-07-20,2.0,3990.37,1995.185,2026-05,155.0,1.0,70.0,0.8571428571428571,ACTIVE_COHORT_MEMBER
C002364,2025-11-26,2026-04-19,2.0,7218.5,3609.25,2025-11,247.0,1.0,144.0,0.4166666666666667,ACTIVE_COHORT_MEMBER
C002365,2026-05-02,2026-05-02,1.0,2482.17,2482.17,2026-05,234.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002366,2026-02-05,2026-02-21,2.0,5261.4,2630.7,2026-02,304.0,1.0,16.0,2.0,ACTIVE_COHORT_MEMBER
C002367,2026-02-17,2026-02-17,1.0,1772.44,1772.44,2026-02,308.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002368,2026-05-04,2026-09-11,2.0,5771.42,2885.71,2026-05,102.0,1.0,130.0,0.46153846153846156,ACTIVE_COHORT_MEMBER
C002369,2026-03-26,2026-07-29,3.0,7743.79,2581.2633333333333,2026-03,146.0,1.0,125.0,0.72,ACTIVE_COHORT_MEMBER
C002370,2025-11-28,2026-06-12,2.0,8759.849999999999,4379.924999999999,2025-11,193.0,1.0,196.0,0.30612244897959184,ACTIVE_COHORT_MEMBER
C002371,2026-06-16,2026-10-26,2.0,9714.98,4857.49,2026-06,57.0,1.0,132.0,0.45454545454545453,ACTIVE_COHORT_MEMBER
C002372,2026-03-07,2026-05-05,3.0,9298.94,3099.646666666667,2026-03,231.0,1.0,59.0,1.5254237288135595,ACTIVE_COHORT_MEMBER
C002373,,,,,,,,,,,NO_BOOKING
C002374,2026-05-25,2026-05-25,1.0,1393.29,1393.29,2026-05,211.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002375,2026-01-19,2026-01-19,2.0,6879.48,3439.74,2026-01,337.0,1.0,0.0,2.0,ACTIVE_COHORT_MEMBER
C002376,,,,,,,,,,,NO_BOOKING
C002377,2026-01-14,2026-10-31,4.0,8014.039999999999,2003.5099999999998,2026-01,52.0,1.0,290.0,0.4137931034482759,ACTIVE_COHORT_MEMBER
C002378,,,,,,,,,,,NO_BOOKING
C002379,2025-09-18,2026-04-07,3.0,12129.71,4043.236666666666,2025-09,259.0,1.0,201.0,0.44776119402985076,ACTIVE_COHORT_MEMBER
C002380,2025-12-17,2026-02-28,2.0,5348.69,2674.345,2025-12,297.0,1.0,73.0,0.8219178082191781,ACTIVE_COHORT_MEMBER
C002381,2026-02-27,2026-02-27,1.0,1532.01,1532.01,2026-02,298.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002382,2026-01-12,2026-07-09,4.0,11310.49,2827.6225,2026-01,166.0,1.0,178.0,0.6741573033707865,ACTIVE_COHORT_MEMBER
C002383,2026-01-24,2026-08-17,3.0,10242.17,3414.056666666667,2026-01,127.0,1.0,205.0,0.43902439024390244,ACTIVE_COHORT_MEMBER
C002384,2025-11-28,2025-11-28,1.0,4422.69,4422.69,2025-11,389.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002385,2026-02-03,2026-07-02,3.0,8274.8,2758.2666666666664,2026-02,173.0,1.0,149.0,0.6040268456375839,ACTIVE_COHORT_MEMBER
C002386,2025-10-10,2025-11-22,2.0,7114.88,3557.44,2025-10,395.0,1.0,43.0,1.3953488372093024,ACTIVE_COHORT_MEMBER
C002387,2025-11-17,2026-11-18,3.0,5168.02,1722.6733333333334,2025-11,34.0,1.0,366.0,0.24590163934426232,ACTIVE_COHORT_MEMBER
C002388,2026-05-16,2026-08-24,2.0,5063.18,2531.59,2026-05,120.0,1.0,100.0,0.6,ACTIVE_COHORT_MEMBER
C002389,,,,,,,,,,,NO_BOOKING
C002390,,,,,,,,,,,NO_BOOKING
C002391,2025-11-30,2026-04-25,2.0,5840.49,2920.245,2025-11,241.0,1.0,146.0,0.4109589041095891,ACTIVE_COHORT_MEMBER
C002392,2025-10-26,2025-10-26,1.0,4323.83,4323.83,2025-10,422.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002393,,,,,,,,,,,NO_BOOKING
C002394,2026-02-25,2026-02-25,1.0,3109.53,3109.53,2026-02,300.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002395,2025-12-16,2026-08-19,2.0,6840.16,3420.08,2025-12,125.0,1.0,246.0,0.24390243902439027,ACTIVE_COHORT_MEMBER
C002396,2025-10-19,2026-03-26,2.0,9288.5,4644.25,2025-10,271.0,1.0,158.0,0.379746835443038,ACTIVE_COHORT_MEMBER
C002397,2026-01-28,2026-01-28,1.0,4574.33,4574.33,2026-01,328.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002398,2026-04-18,2026-08-29,3.0,4275.65,1425.2166666666665,2026-04,115.0,1.0,133.0,0.6766917293233082,ACTIVE_COHORT_MEMBER
C002399,2026-05-11,2026-05-11,1.0,4710.06,4710.06,2026-05,225.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002400,2026-08-27,2026-08-27,1.0,1890.97,1890.97,2026-08,117.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002401,2026-02-16,2026-02-16,1.0,4748.3,4748.3,2026-02,309.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002402,2026-02-05,2026-05-20,2.0,4323.26,2161.63,2026-02,216.0,1.0,104.0,0.5769230769230769,ACTIVE_COHORT_MEMBER
C002403,2025-10-29,2025-10-29,1.0,2010.96,2010.96,2025-10,419.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002404,2025-10-12,2026-04-10,2.0,4891.25,2445.625,2025-10,256.0,1.0,180.0,0.3333333333333333,ACTIVE_COHORT_MEMBER
C002405,,,,,,,,,,,NO_BOOKING
C002406,,,,,,,,,,,NO_BOOKING
C002407,,,,,,,,,,,NO_BOOKING
C002408,,,,,,,,,,,NO_BOOKING
C002409,2026-03-15,2026-04-02,2.0,4093.3999999999996,2046.6999999999998,2026-03,264.0,1.0,18.0,2.0,ACTIVE_COHORT_MEMBER
C002410,2026-06-07,2026-10-09,2.0,5446.1,2723.05,2026-06,74.0,1.0,124.0,0.48387096774193544,ACTIVE_COHORT_MEMBER
C002411,2025-12-01,2026-03-27,3.0,7512.78,2504.2599999999998,2025-12,270.0,1.0,116.0,0.7758620689655172,ACTIVE_COHORT_MEMBER
C002412,2026-04-19,2026-05-24,2.0,8372.93,4186.465,2026-04,212.0,1.0,35.0,1.7142857142857142,ACTIVE_COHORT_MEMBER
C002413,,,,,,,,,,,NO_BOOKING
C002414,2026-04-21,2026-04-21,1.0,1083.79,1083.79,2026-04,245.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002415,2025-12-31,2026-08-14,2.0,7492.4400000000005,3746.2200000000003,2025-12,130.0,1.0,226.0,0.26548672566371684,ACTIVE_COHORT_MEMBER
C002416,2026-01-30,2026-08-13,4.0,11197.75,2799.4375,2026-01,131.0,1.0,195.0,0.6153846153846154,ACTIVE_COHORT_MEMBER
C002417,2025-11-26,2025-11-26,1.0,1946.36,1946.36,2025-11,391.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002418,,,,,,,,,,,NO_BOOKING
C002419,2026-01-19,2026-08-22,2.0,5600.89,2800.445,2026-01,122.0,1.0,215.0,0.27906976744186046,ACTIVE_COHORT_MEMBER
C002420,2026-04-01,2026-04-14,2.0,5584.73,2792.365,2026-04,252.0,1.0,13.0,2.0,ACTIVE_COHORT_MEMBER
C002421,,,,,,,,,,,NO_BOOKING
C002422,2026-04-07,2026-11-19,2.0,3237.56,1618.78,2026-04,33.0,1.0,226.0,0.26548672566371684,ACTIVE_COHORT_MEMBER
C002423,2026-09-05,2026-09-05,1.0,2206.46,2206.46,2026-09,108.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002424,2026-06-25,2026-06-25,1.0,3090.86,3090.86,2026-06,180.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002425,2026-05-16,2026-07-17,2.0,5156.39,2578.195,2026-05,158.0,1.0,62.0,0.9677419354838709,ACTIVE_COHORT_MEMBER
C002426,2026-06-12,2026-06-12,1.0,2866.19,2866.19,2026-06,193.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002427,2026-04-17,2026-06-10,3.0,6438.34,2146.1133333333332,2026-04,195.0,1.0,54.0,1.6666666666666665,ACTIVE_COHORT_MEMBER
C002428,2026-09-02,2026-09-08,2.0,5251.9,2625.95,2026-09,105.0,1.0,6.0,2.0,ACTIVE_COHORT_MEMBER
C002429,2025-10-27,2026-04-08,3.0,8062.11,2687.37,2025-10,258.0,1.0,163.0,0.5521472392638036,ACTIVE_COHORT_MEMBER
C002430,2025-11-14,2026-06-23,2.0,6212.4,3106.2,2025-11,182.0,1.0,221.0,0.2714932126696833,ACTIVE_COHORT_MEMBER
C002431,2025-10-26,2026-10-18,3.0,7906.43,2635.476666666667,2025-10,65.0,1.0,357.0,0.25210084033613445,ACTIVE_COHORT_MEMBER
C002432,2026-05-15,2026-10-17,2.0,6346.139999999999,3173.0699999999997,2026-05,66.0,1.0,155.0,0.3870967741935484,ACTIVE_COHORT_MEMBER
C002433,2025-08-08,2025-08-08,1.0,1978.99,1978.99,2025-08,501.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002434,2025-12-18,2026-08-11,3.0,8505.86,2835.286666666667,2025-12,133.0,1.0,236.0,0.38135593220338987,ACTIVE_COHORT_MEMBER
C002435,2025-12-31,2026-07-30,3.0,9791.2,3263.7333333333336,2025-12,145.0,1.0,211.0,0.4265402843601896,ACTIVE_COHORT_MEMBER
C002436,2025-09-15,2026-11-03,2.0,6517.83,3258.915,2025-09,49.0,1.0,414.0,0.14492753623188406,ACTIVE_COHORT_MEMBER
C002437,2026-07-14,2026-07-14,1.0,4195.7,4195.7,2026-07,161.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002438,2025-12-17,2025-12-17,1.0,3338.22,3338.22,2025-12,370.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002439,2026-02-12,2026-02-12,1.0,1685.31,1685.31,2026-02,313.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002440,,,,,,,,,,,NO_BOOKING
C002441,2026-09-19,2026-10-20,2.0,6650.88,3325.44,2026-09,63.0,1.0,31.0,1.9354838709677418,ACTIVE_COHORT_MEMBER
C002442,2025-11-18,2025-11-18,1.0,2759.41,2759.41,2025-11,399.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002443,2025-12-24,2025-12-24,1.0,4446.64,4446.64,2025-12,363.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002444,2026-05-27,2026-11-24,3.0,7442.360000000001,2480.786666666667,2026-05,28.0,1.0,181.0,0.4972375690607735,ACTIVE_COHORT_MEMBER
C002445,2026-01-13,2026-05-23,2.0,6381.860000000001,3190.9300000000003,2026-01,213.0,1.0,130.0,0.46153846153846156,ACTIVE_COHORT_MEMBER
C002446,2025-12-23,2026-05-10,2.0,4227.64,2113.82,2025-12,226.0,1.0,138.0,0.4347826086956522,ACTIVE_COHORT_MEMBER
C002447,2025-10-22,2025-10-22,1.0,2518.94,2518.94,2025-10,426.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002448,,,,,,,,,,,NO_BOOKING
C002449,2025-11-12,2026-04-14,4.0,12023.72,3005.93,2025-11,252.0,1.0,153.0,0.7843137254901962,ACTIVE_COHORT_MEMBER
C002450,2026-06-07,2026-08-11,2.0,7791.66,3895.83,2026-06,133.0,1.0,65.0,0.9230769230769231,ACTIVE_COHORT_MEMBER
C002451,2025-12-09,2025-12-09,1.0,2851.56,2851.56,2025-12,378.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002452,2025-11-03,2026-03-19,3.0,6006.5599999999995,2002.1866666666665,2025-11,278.0,1.0,136.0,0.6617647058823529,ACTIVE_COHORT_MEMBER
C002453,2026-08-03,2026-08-03,1.0,1477.09,1477.09,2026-08,141.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002454,,,,,,,,,,,NO_BOOKING
C002455,2025-11-26,2026-10-08,3.0,7507.66,2502.5533333333333,2025-11,75.0,1.0,316.0,0.2848101265822785,ACTIVE_COHORT_MEMBER
C002456,2025-12-11,2025-12-11,1.0,626.83,626.83,2025-12,376.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002457,,,,,,,,,,,NO_BOOKING
C002458,,,,,,,,,,,NO_BOOKING
C002459,,,,,,,,,,,NO_BOOKING
C002460,2026-03-08,2026-03-08,1.0,1157.32,1157.32,2026-03,289.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002461,2025-11-21,2026-04-18,3.0,5261.63,1753.8766666666668,2025-11,248.0,1.0,148.0,0.6081081081081081,ACTIVE_COHORT_MEMBER
C002462,2026-03-06,2026-08-19,4.0,3483.92,870.98,2026-03,125.0,1.0,166.0,0.7228915662650602,ACTIVE_COHORT_MEMBER
C002463,2025-09-26,2026-09-25,3.0,6922.23,2307.41,2025-09,88.0,1.0,364.0,0.24725274725274726,ACTIVE_COHORT_MEMBER
C002464,2025-12-31,2026-02-06,3.0,8567.57,2855.8566666666666,2025-12,319.0,1.0,37.0,2.4324324324324325,ACTIVE_COHORT_MEMBER
C002465,,,,,,,,,,,NO_BOOKING
C002466,,,,,,,,,,,NO_BOOKING
C002467,2025-11-24,2026-09-08,5.0,10296.740000000002,2059.3480000000004,2025-11,105.0,1.0,288.0,0.5208333333333334,ACTIVE_COHORT_MEMBER
C002468,2026-01-21,2026-11-08,2.0,2707.4,1353.7,2026-01,44.0,1.0,291.0,0.2061855670103093,ACTIVE_COHORT_MEMBER
C002469,2026-04-22,2026-07-11,3.0,7798.74,2599.58,2026-04,164.0,1.0,80.0,1.125,ACTIVE_COHORT_MEMBER
C002470,2026-01-12,2026-09-09,3.0,10504.91,3501.6366666666668,2026-01,104.0,1.0,240.0,0.375,ACTIVE_COHORT_MEMBER
C002471,,,,,,,,,,,NO_BOOKING
C002472,,,,,,,,,,,NO_BOOKING
C002473,2025-11-27,2026-10-24,4.0,10120.49,2530.1225,2025-11,59.0,1.0,331.0,0.36253776435045315,ACTIVE_COHORT_MEMBER
C002474,,,,,,,,,,,NO_BOOKING
C002475,2025-08-25,2025-08-25,1.0,1969.54,1969.54,2025-08,484.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002476,2026-03-19,2026-07-19,3.0,6123.5199999999995,2041.1733333333332,2026-03,156.0,1.0,122.0,0.7377049180327869,ACTIVE_COHORT_MEMBER
C002477,2025-11-05,2026-10-30,3.0,9083.64,3027.8799999999997,2025-11,53.0,1.0,359.0,0.25069637883008355,ACTIVE_COHORT_MEMBER
C002478,2026-01-20,2026-01-20,1.0,1310.1,1310.1,2026-01,336.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002479,,,,,,,,,,,NO_BOOKING
C002480,2026-03-12,2026-05-31,2.0,5976.74,2988.37,2026-03,205.0,1.0,80.0,0.75,ACTIVE_COHORT_MEMBER
C002481,2026-08-20,2026-11-03,2.0,8868.349999999999,4434.174999999999,2026-08,49.0,1.0,75.0,0.8,ACTIVE_COHORT_MEMBER
C002482,2025-12-12,2025-12-12,1.0,4279.59,4279.59,2025-12,375.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002483,2025-11-13,2026-07-31,3.0,9617.64,3205.8799999999997,2025-11,144.0,1.0,260.0,0.3461538461538462,ACTIVE_COHORT_MEMBER
C002484,,,,,,,,,,,NO_BOOKING
C002485,,,,,,,,,,,NO_BOOKING
C002486,2026-09-06,2026-09-06,1.0,3935.03,3935.03,2026-09,107.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002487,2026-01-19,2026-05-31,2.0,2130.38,1065.19,2026-01,205.0,1.0,132.0,0.45454545454545453,ACTIVE_COHORT_MEMBER
C002488,,,,,,,,,,,NO_BOOKING
C002489,2025-07-29,2025-09-14,2.0,3161.92,1580.96,2025-07,464.0,1.0,47.0,1.2765957446808511,ACTIVE_COHORT_MEMBER
C002490,2026-01-28,2026-04-26,3.0,6043.82,2014.6066666666666,2026-01,240.0,1.0,88.0,1.0227272727272727,ACTIVE_COHORT_MEMBER
C002491,2026-03-31,2026-07-10,2.0,7658.15,3829.075,2026-03,165.0,1.0,101.0,0.594059405940594,ACTIVE_COHORT_MEMBER
C002492,2026-05-04,2026-09-27,2.0,5169.07,2584.535,2026-05,86.0,1.0,146.0,0.4109589041095891,ACTIVE_COHORT_MEMBER
C002493,,,,,,,,,,,NO_BOOKING
C002494,2026-04-01,2026-04-03,2.0,2006.13,1003.065,2026-04,263.0,1.0,2.0,2.0,ACTIVE_COHORT_MEMBER
C002495,2025-09-16,2026-08-12,4.0,5889.23,1472.3075,2025-09,132.0,1.0,330.0,0.36363636363636365,ACTIVE_COHORT_MEMBER
C002496,,,,,,,,,,,NO_BOOKING
C002497,2026-06-08,2026-06-18,2.0,7330.09,3665.045,2026-06,187.0,1.0,10.0,2.0,ACTIVE_COHORT_MEMBER
C002498,2026-04-19,2026-04-19,1.0,3197.19,3197.19,2026-04,247.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002499,,,,,,,,,,,NO_BOOKING
C002500,2025-12-06,2025-12-06,1.0,2614.43,2614.43,2025-12,381.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002501,2025-10-24,2026-06-02,3.0,7984.22,2661.4066666666668,2025-10,203.0,1.0,221.0,0.4072398190045249,ACTIVE_COHORT_MEMBER
C002502,2025-11-23,2026-04-14,4.0,14585.58,3646.395,2025-11,252.0,1.0,142.0,0.8450704225352113,ACTIVE_COHORT_MEMBER
C002503,2026-01-24,2026-01-31,2.0,2729.45,1364.725,2026-01,325.0,1.0,7.0,2.0,ACTIVE_COHORT_MEMBER
C002504,2025-08-01,2025-08-01,1.0,2780.98,2780.98,2025-08,508.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C002505,2026-02-03,2026-05-20,4.0,12173.43,3043.3575,2026-02,216.0,1.0,106.0,1.1320754716981132,ACTIVE_COHORT_MEMBER
C002506,2026-05-03,2026-09-04,2.0,4139.099999999999,2069.5499999999997,2026-05,109.0,1.0,124.0,0.48387096774193544,ACTIVE_COHORT_MEMBER
C002507,2026-04-21,2026-08-18,3.0,9237.779999999999,3079.2599999999998,2026-04,126.0,1.0,119.0,0.7563025210084033,ACTIVE_COHORT_MEMBER
C002508,2025-12-31,2026-07-30,2.0,4387.6900000000005,2193.8450000000003,2025-12,145.0,1.0,211.0,0.2843601895734597,ACTIVE_COHORT_MEMBER
C002509,2026-05-23,2026-06-26,2.0,6047.879999999999,3023.9399999999996,2026-05,179.0,1.0,34.0,1.7647058823529411,ACTIVE_COHORT_MEMBER
