customer_id,total_bookings,total_revenue,average_booking_value,first_booking_date,last_booking_date,recency_days,booking_frequency,repeat_booking_flag,customer_segment,segment_reason,complaint_segment_status,complaint_segment_reason,is_vip,is_loyal,is_new,is_at_risk,is_dormant,cohort_month,cohort_status,cluster_id,cluster_status,segmentation_status,segmentation_method
C001974,3.0,7452.27,2484.09,2026-01-16,2026-11-10,42.0,0.302,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001975,1.0,2010.33,2010.33,2025-12-23,2025-12-23,364.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001976,2.0,6692.44,3346.22,2026-10-15,2026-11-22,30.0,1.5789,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-10,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001977,1.0,4969.27,4969.27,2026-06-21,2026-06-21,184.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-06,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001978,3.0,6454.25,2151.42,2025-11-17,2026-07-24,151.0,0.3614,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-11,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001979,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001980,2.0,5625.09,2812.54,2026-08-17,2026-09-24,89.0,1.5789,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001981,1.0,2258.6,2258.6,2026-03-20,2026-03-20,277.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001982,2.0,5369.78,2684.89,2026-02-19,2026-04-25,241.0,0.9231,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-02,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001983,3.0,8706.66,2902.22,2025-12-28,2026-06-29,176.0,0.4918,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001984,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001985,1.0,4667.19,4667.19,2026-05-28,2026-05-28,208.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001986,4.0,10282.66,2570.66,2026-04-29,2026-09-15,98.0,0.8633,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001987,5.0,19064.97,3812.99,2026-04-11,2026-09-09,104.0,0.9934,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001988,2.0,1814.66,907.33,2026-02-12,2026-09-25,88.0,0.2667,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001989,2.0,3602.31,1801.16,2025-12-02,2026-05-28,208.0,0.339,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001990,1.0,4536.21,4536.21,2026-08-08,2026-08-08,136.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001991,2.0,5944.73,2972.36,2026-04-11,2026-07-27,148.0,0.5607,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001992,3.0,9200.08,3066.69,2026-05-02,2026-07-21,154.0,1.125,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001993,1.0,852.46,852.46,2026-02-03,2026-02-03,322.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001994,3.0,11406.96,3802.32,2026-04-16,2026-05-23,213.0,2.4324,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001995,2.0,6841.65,3420.82,2026-04-24,2026-08-31,113.0,0.4651,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001996,1.0,3946.46,3946.46,2026-03-13,2026-03-13,284.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001997,6.0,14576.83,2429.47,2026-01-20,2026-07-23,152.0,0.9783,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001998,3.0,6632.74,2210.91,2026-01-13,2026-05-15,221.0,0.7377,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C001999,3.0,6941.23,2313.74,2026-06-27,2026-09-11,102.0,1.1842,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-06,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002000,1.0,700.05,700.05,2026-02-08,2026-02-08,317.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002001,2.0,7090.14,3545.07,2025-10-03,2026-08-22,122.0,0.1858,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-10,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002002,2.0,3490.45,1745.22,2025-12-15,2026-11-02,50.0,0.1863,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002003,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002004,4.0,12534.94,3133.73,2025-12-07,2026-10-20,63.0,0.3785,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002005,1.0,3980.58,3980.58,2026-02-14,2026-02-14,311.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002006,2.0,4267.39,2133.69,2025-12-02,2026-10-01,82.0,0.198,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002007,1.0,3043.44,3043.44,2026-03-18,2026-03-18,279.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002008,2.0,5327.73,2663.86,2026-02-13,2026-05-16,220.0,0.6522,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-02,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002009,1.0,1154.24,1154.24,2025-12-31,2025-12-31,356.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002010,1.0,2553.4,2553.4,2026-06-06,2026-06-06,199.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-06,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002011,2.0,8342.82,4171.41,2026-02-11,2026-10-15,68.0,0.2439,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002012,4.0,7481.85,1870.46,2025-11-15,2026-03-09,288.0,1.0526,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-11,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002013,1.0,975.97,975.97,2026-06-12,2026-06-12,193.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-06,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002014,2.0,8838.51,4419.26,2026-01-18,2026-10-15,68.0,0.2222,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002015,3.0,9580.4,3193.47,2026-03-02,2026-06-04,201.0,0.9574,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-03,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002016,1.0,1740.96,1740.96,2025-12-07,2025-12-07,380.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-12,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002017,1.0,2886.32,2886.32,2025-12-23,2025-12-23,364.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002018,3.0,7495.15,2498.38,2025-10-28,2026-01-19,337.0,1.0843,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-10,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002019,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002020,1.0,971.92,971.92,2026-10-13,2026-10-13,70.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-10,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002021,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002022,1.0,3786.37,3786.37,2026-05-19,2026-05-19,217.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002023,1.0,4498.22,4498.22,2026-02-16,2026-02-16,309.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002024,1.0,4034.6,4034.6,2025-12-24,2025-12-24,363.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002025,2.0,7573.42,3786.71,2025-12-17,2026-03-05,292.0,0.7692,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-12,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002026,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002027,2.0,6840.24,3420.12,2025-08-28,2026-03-06,291.0,0.3158,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-08,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002028,1.0,2517.25,2517.25,2026-10-02,2026-10-02,81.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-10,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002029,1.0,4071.52,4071.52,2026-04-02,2026-04-02,264.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-04,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002030,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002031,1.0,3020.47,3020.47,2025-12-04,2025-12-04,383.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-12,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002032,1.0,2999.8,2999.8,2026-05-18,2026-05-18,218.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002033,4.0,15462.81,3865.7,2025-09-22,2026-06-16,189.0,0.4494,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-09,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002034,3.0,4718.36,1572.79,2026-01-21,2026-09-15,98.0,0.3797,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002035,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002036,2.0,3957.48,1978.74,2026-01-11,2026-10-01,82.0,0.2281,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002037,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002038,2.0,4062.94,2031.47,2026-01-06,2026-01-13,343.0,2.0,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002039,4.0,11817.07,2954.27,2025-08-19,2026-10-10,73.0,0.2878,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-08,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002040,1.0,1840.77,1840.77,2026-10-09,2026-10-09,74.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-10,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002041,4.0,10039.08,2509.77,2025-10-17,2026-08-28,116.0,0.381,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-10,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002042,4.0,16961.12,4240.28,2025-12-09,2026-07-09,166.0,0.566,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002043,3.0,11425.07,3808.36,2026-03-06,2026-11-24,28.0,0.3422,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002044,2.0,6870.14,3435.07,2025-09-29,2026-08-08,136.0,0.1917,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-09,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002045,4.0,9557.28,2389.32,2025-12-05,2026-06-08,197.0,0.6486,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-12,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002046,1.0,3906.76,3906.76,2026-07-15,2026-07-15,160.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-07,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002047,2.0,2453.45,1226.72,2026-02-11,2026-07-10,165.0,0.4027,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C002048,1.0,1680.43,1680.43,2025-08-10,2025-08-10,499.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-08,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
